Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Tipus_sup,Superficie_m2
2026,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,Superfície_serveis,30459
2026,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,Superfície_serveis,33073
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Superfície_serveis,23166
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32,Superfície_serveis,25845
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,33,Superfície_serveis,16077
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,34,Superfície_serveis,8032
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,35,Superfície_serveis,13379
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,36,Superfície_serveis,39487
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,37,Superfície_serveis,16247
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,38,Superfície_serveis,14464
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,39,Superfície_serveis,29033
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,40,Superfície_serveis,12492
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,41,Superfície_serveis,15331
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,42,Superfície_serveis,12493
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,43,Superfície_serveis,16605
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,44,Superfície_serveis,8935
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,45,Superfície_serveis,17926
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,46,Superfície_serveis,18613
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,47,Superfície_serveis,14952
2026,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,48,Superfície_serveis,13097
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,49,Superfície_serveis,32117
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,50,Superfície_serveis,25070
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,51,Superfície_serveis,38194
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,52,Superfície_serveis,26166
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,53,Superfície_serveis,33893
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,54,Superfície_serveis,24144
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,55,Superfície_serveis,26682
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,56,Superfície_serveis,16368
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,57,Superfície_serveis,34102
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,58,Superfície_serveis,22469
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,59,Superfície_serveis,20976
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,60,Superfície_serveis,16036
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,61,Superfície_serveis,15198
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,62,Superfície_serveis,15514
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,63,Superfície_serveis,19220
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,64,Superfície_serveis,15821
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,65,Superfície_serveis,24934
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,66,Superfície_serveis,21630
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,67,Superfície_serveis,31263
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,68,Superfície_serveis,29072
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,69,Superfície_serveis,25341
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,70,Superfície_serveis,13615
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,71,Superfície_serveis,22315
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,72,Superfície_serveis,17749
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,73,Superfície_serveis,22396
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,74,Superfície_serveis,23280
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,75,Superfície_serveis,18973
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,76,Superfície_serveis,18576
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,77,Superfície_serveis,13869
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,78,Superfície_serveis,26445
2026,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,79,Superfície_serveis,11931
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,80,Superfície_serveis,8310
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,81,Superfície_serveis,14601
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,82,Superfície_serveis,14076
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,83,Superfície_serveis,13916
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,84,Superfície_serveis,9335
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,85,Superfície_serveis,9013
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,86,Superfície_serveis,15331
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,87,Superfície_serveis,13439
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,88,Superfície_serveis,14948
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,89,Superfície_serveis,17206
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,90,Superfície_serveis,12678
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,91,Superfície_serveis,12181
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,92,Superfície_serveis,18901
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,93,Superfície_serveis,21244
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,94,Superfície_serveis,30827
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,95,Superfície_serveis,14359
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,96,Superfície_serveis,10388
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,97,Superfície_serveis,13363
2026,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,98,Superfície_serveis,11468
2026,6,Gràcia,28,Vallcarca i els Penitents,1,Superfície_serveis,11986
2026,6,Gràcia,28,Vallcarca i els Penitents,2,Superfície_serveis,9217
2026,6,Gràcia,28,Vallcarca i els Penitents,3,Superfície_serveis,14498
2026,6,Gràcia,28,Vallcarca i els Penitents,4,Superfície_serveis,9531
2026,6,Gràcia,28,Vallcarca i els Penitents,6,Superfície_serveis,11070
2026,6,Gràcia,28,Vallcarca i els Penitents,7,Superfície_serveis,27921
2026,6,Gràcia,28,Vallcarca i els Penitents,8,Superfície_serveis,13153
2026,6,Gràcia,28,Vallcarca i els Penitents,9,Superfície_serveis,7819
2026,6,Gràcia,28,Vallcarca i els Penitents,10,Superfície_serveis,6591
2026,6,Gràcia,28,Vallcarca i els Penitents,11,Superfície_serveis,6052
2026,6,Gràcia,28,Vallcarca i els Penitents,12,Superfície_serveis,4897
2026,6,Gràcia,29,el Coll,13,Superfície_serveis,12431
2026,6,Gràcia,29,el Coll,14,Superfície_serveis,7114
2026,6,Gràcia,29,el Coll,15,Superfície_serveis,7739
2026,6,Gràcia,29,el Coll,16,Superfície_serveis,8358
2026,6,Gràcia,29,el Coll,17,Superfície_serveis,11130
2026,6,Gràcia,30,la Salut,18,Superfície_serveis,13116
2026,6,Gràcia,30,la Salut,19,Superfície_serveis,7511
2026,6,Gràcia,30,la Salut,20,Superfície_serveis,10008
2026,6,Gràcia,30,la Salut,21,Superfície_serveis,14654
2026,6,Gràcia,30,la Salut,22,Superfície_serveis,5884
2026,6,Gràcia,30,la Salut,23,Superfície_serveis,5644
2026,6,Gràcia,30,la Salut,24,Superfície_serveis,14615
2026,6,Gràcia,30,la Salut,25,Superfície_serveis,9973
2026,6,Gràcia,30,la Salut,26,Superfície_serveis,7832
2026,6,Gràcia,30,la Salut,27,Superfície_serveis,7916
2026,6,Gràcia,31,la Vila de Gràcia,28,Superfície_serveis,8063
2026,6,Gràcia,31,la Vila de Gràcia,29,Superfície_serveis,13078
2026,6,Gràcia,31,la Vila de Gràcia,30,Superfície_serveis,7228
2026,6,Gràcia,31,la Vila de Gràcia,31,Superfície_serveis,6566
2026,6,Gràcia,31,la Vila de Gràcia,32,Superfície_serveis,6589
2026,6,Gràcia,31,la Vila de Gràcia,33,Superfície_serveis,10280
2026,6,Gràcia,31,la Vila de Gràcia,34,Superfície_serveis,6696
2026,6,Gràcia,31,la Vila de Gràcia,35,Superfície_serveis,6173
2026,6,Gràcia,31,la Vila de Gràcia,36,Superfície_serveis,11085
2026,6,Gràcia,31,la Vila de Gràcia,37,Superfície_serveis,13602
2026,6,Gràcia,31,la Vila de Gràcia,38,Superfície_serveis,10817
2026,6,Gràcia,31,la Vila de Gràcia,39,Superfície_serveis,17864
2026,6,Gràcia,31,la Vila de Gràcia,40,Superfície_serveis,14452
2026,6,Gràcia,31,la Vila de Gràcia,41,Superfície_serveis,13623
2026,6,Gràcia,31,la Vila de Gràcia,42,Superfície_serveis,14449
2026,6,Gràcia,31,la Vila de Gràcia,43,Superfície_serveis,9924
2026,6,Gràcia,31,la Vila de Gràcia,44,Superfície_serveis,23472
2026,6,Gràcia,31,la Vila de Gràcia,45,Superfície_serveis,15607
2026,6,Gràcia,31,la Vila de Gràcia,46,Superfície_serveis,5882
2026,6,Gràcia,31,la Vila de Gràcia,47,Superfície_serveis,6736
2026,6,Gràcia,31,la Vila de Gràcia,48,Superfície_serveis,7630
2026,6,Gràcia,31,la Vila de Gràcia,49,Superfície_serveis,7464
2026,6,Gràcia,31,la Vila de Gràcia,50,Superfície_serveis,10096
2026,6,Gràcia,31,la Vila de Gràcia,51,Superfície_serveis,10285
2026,6,Gràcia,31,la Vila de Gràcia,52,Superfície_serveis,9396
2026,6,Gràcia,31,la Vila de Gràcia,53,Superfície_serveis,8534
2026,6,Gràcia,31,la Vila de Gràcia,54,Superfície_serveis,15058
2026,6,Gràcia,31,la Vila de Gràcia,55,Superfície_serveis,13214
2026,6,Gràcia,31,la Vila de Gràcia,56,Superfície_serveis,6525
2026,6,Gràcia,31,la Vila de Gràcia,57,Superfície_serveis,11790
2026,6,Gràcia,31,la Vila de Gràcia,58,Superfície_serveis,12824
2026,6,Gràcia,31,la Vila de Gràcia,59,Superfície_serveis,12389
2026,6,Gràcia,31,la Vila de Gràcia,60,Superfície_serveis,11538
2026,6,Gràcia,31,la Vila de Gràcia,61,Superfície_serveis,8228
2026,6,Gràcia,31,la Vila de Gràcia,62,Superfície_serveis,5462
2026,6,Gràcia,31,la Vila de Gràcia,63,Superfície_serveis,13584
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,Superfície_serveis,13347
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,Superfície_serveis,6196
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,Superfície_serveis,5819
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,Superfície_serveis,14371
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,Superfície_serveis,11438
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,Superfície_serveis,5413
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Superfície_serveis,12606
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Superfície_serveis,14255
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Superfície_serveis,12967
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Superfície_serveis,6232
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Superfície_serveis,5981
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Superfície_serveis,7728
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Superfície_serveis,14425
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Superfície_serveis,7877
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Superfície_serveis,12772
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Superfície_serveis,7499
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Superfície_serveis,6062
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Superfície_serveis,7070
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,Superfície_serveis,12878
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,Superfície_serveis,9803
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,Superfície_serveis,10100
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,Superfície_serveis,11233
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,Superfície_serveis,12898
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,Superfície_serveis,23872
2026,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,Superfície_serveis,12993
2026,7,Horta-Guinardó,33,el Baix Guinardó,1,Superfície_serveis,8571
2026,7,Horta-Guinardó,33,el Baix Guinardó,2,Superfície_serveis,15724
2026,7,Horta-Guinardó,33,el Baix Guinardó,3,Superfície_serveis,8498
2026,7,Horta-Guinardó,33,el Baix Guinardó,4,Superfície_serveis,8195
2026,7,Horta-Guinardó,33,el Baix Guinardó,5,Superfície_serveis,8028
2026,7,Horta-Guinardó,33,el Baix Guinardó,6,Superfície_serveis,5933
2026,7,Horta-Guinardó,33,el Baix Guinardó,7,Superfície_serveis,10682
2026,7,Horta-Guinardó,33,el Baix Guinardó,8,Superfície_serveis,9267
2026,7,Horta-Guinardó,33,el Baix Guinardó,9,Superfície_serveis,7873
2026,7,Horta-Guinardó,33,el Baix Guinardó,10,Superfície_serveis,6688
2026,7,Horta-Guinardó,33,el Baix Guinardó,11,Superfície_serveis,7657
2026,7,Horta-Guinardó,33,el Baix Guinardó,12,Superfície_serveis,13026
2026,7,Horta-Guinardó,33,el Baix Guinardó,13,Superfície_serveis,11196
2026,7,Horta-Guinardó,33,el Baix Guinardó,14,Superfície_serveis,2776
2026,7,Horta-Guinardó,33,el Baix Guinardó,15,Superfície_serveis,6335
2026,7,Horta-Guinardó,33,el Baix Guinardó,16,Superfície_serveis,8721
2026,7,Horta-Guinardó,33,el Baix Guinardó,17,Superfície_serveis,8251
2026,7,Horta-Guinardó,33,el Baix Guinardó,18,Superfície_serveis,6957
2026,7,Horta-Guinardó,33,el Baix Guinardó,19,Superfície_serveis,10043
2026,7,Horta-Guinardó,34,Can Baró,20,Superfície_serveis,9881
2026,7,Horta-Guinardó,34,Can Baró,21,Superfície_serveis,5125
2026,7,Horta-Guinardó,34,Can Baró,22,Superfície_serveis,6418
2026,7,Horta-Guinardó,34,Can Baró,23,Superfície_serveis,5660
2026,7,Horta-Guinardó,34,Can Baró,24,Superfície_serveis,8267
2026,7,Horta-Guinardó,34,Can Baró,25,Superfície_serveis,7745
2026,7,Horta-Guinardó,34,Can Baró,26,Superfície_serveis,4525
2026,7,Horta-Guinardó,35,el Guinardó,27,Superfície_serveis,9927
2026,7,Horta-Guinardó,35,el Guinardó,28,Superfície_serveis,6546
2026,7,Horta-Guinardó,35,el Guinardó,29,Superfície_serveis,5571
2026,7,Horta-Guinardó,35,el Guinardó,30,Superfície_serveis,6549
2026,7,Horta-Guinardó,35,el Guinardó,31,Superfície_serveis,9937
2026,7,Horta-Guinardó,35,el Guinardó,32,Superfície_serveis,8649
2026,7,Horta-Guinardó,35,el Guinardó,33,Superfície_serveis,13573
2026,7,Horta-Guinardó,35,el Guinardó,34,Superfície_serveis,16484
2026,7,Horta-Guinardó,35,el Guinardó,35,Superfície_serveis,11261
2026,7,Horta-Guinardó,35,el Guinardó,36,Superfície_serveis,11055
2026,7,Horta-Guinardó,35,el Guinardó,37,Superfície_serveis,8658
2026,7,Horta-Guinardó,35,el Guinardó,38,Superfície_serveis,5842
2026,7,Horta-Guinardó,35,el Guinardó,39,Superfície_serveis,10544
2026,7,Horta-Guinardó,35,el Guinardó,40,Superfície_serveis,14390
2026,7,Horta-Guinardó,35,el Guinardó,41,Superfície_serveis,6434
2026,7,Horta-Guinardó,35,el Guinardó,42,Superfície_serveis,14718
2026,7,Horta-Guinardó,35,el Guinardó,43,Superfície_serveis,9745
2026,7,Horta-Guinardó,35,el Guinardó,44,Superfície_serveis,9273
2026,7,Horta-Guinardó,35,el Guinardó,45,Superfície_serveis,10690
2026,7,Horta-Guinardó,35,el Guinardó,46,Superfície_serveis,7957
2026,7,Horta-Guinardó,35,el Guinardó,47,Superfície_serveis,8027
2026,7,Horta-Guinardó,35,el Guinardó,48,Superfície_serveis,6578
2026,7,Horta-Guinardó,35,el Guinardó,49,Superfície_serveis,6699
2026,7,Horta-Guinardó,35,el Guinardó,50,Superfície_serveis,8984
2026,7,Horta-Guinardó,35,el Guinardó,51,Superfície_serveis,10154
2026,7,Horta-Guinardó,36,la Font d'en Fargues,52,Superfície_serveis,10158
2026,7,Horta-Guinardó,36,la Font d'en Fargues,53,Superfície_serveis,8302
2026,7,Horta-Guinardó,36,la Font d'en Fargues,54,Superfície_serveis,13656
2026,7,Horta-Guinardó,36,la Font d'en Fargues,55,Superfície_serveis,14963
2026,7,Horta-Guinardó,36,la Font d'en Fargues,56,Superfície_serveis,5836
2026,7,Horta-Guinardó,36,la Font d'en Fargues,57,Superfície_serveis,6585
2026,7,Horta-Guinardó,36,la Font d'en Fargues,58,Superfície_serveis,5803
2026,7,Horta-Guinardó,37,el Carmel,59,Superfície_serveis,5107
2026,7,Horta-Guinardó,37,el Carmel,60,Superfície_serveis,6085
2026,7,Horta-Guinardó,37,el Carmel,61,Superfície_serveis,4074
2026,7,Horta-Guinardó,37,el Carmel,62,Superfície_serveis,10268
2026,7,Horta-Guinardó,37,el Carmel,63,Superfície_serveis,5142
2026,7,Horta-Guinardó,37,el Carmel,64,Superfície_serveis,10531
2026,7,Horta-Guinardó,37,el Carmel,65,Superfície_serveis,8922
2026,7,Horta-Guinardó,37,el Carmel,66,Superfície_serveis,7322
2026,7,Horta-Guinardó,37,el Carmel,67,Superfície_serveis,9053
2026,7,Horta-Guinardó,37,el Carmel,68,Superfície_serveis,4167
2026,7,Horta-Guinardó,37,el Carmel,69,Superfície_serveis,5026
2026,7,Horta-Guinardó,37,el Carmel,70,Superfície_serveis,10287
2026,7,Horta-Guinardó,37,el Carmel,71,Superfície_serveis,8937
2026,7,Horta-Guinardó,37,el Carmel,72,Superfície_serveis,6809
2026,7,Horta-Guinardó,37,el Carmel,73,Superfície_serveis,3510
2026,7,Horta-Guinardó,37,el Carmel,74,Superfície_serveis,4751
2026,7,Horta-Guinardó,37,el Carmel,75,Superfície_serveis,3911
2026,7,Horta-Guinardó,37,el Carmel,76,Superfície_serveis,4981
2026,7,Horta-Guinardó,37,el Carmel,77,Superfície_serveis,5198
2026,7,Horta-Guinardó,37,el Carmel,78,Superfície_serveis,7302
2026,7,Horta-Guinardó,37,el Carmel,79,Superfície_serveis,9113
2026,7,Horta-Guinardó,37,el Carmel,80,Superfície_serveis,12078
2026,7,Horta-Guinardó,38,la Teixonera,81,Superfície_serveis,11353
2026,7,Horta-Guinardó,38,la Teixonera,82,Superfície_serveis,7066
2026,7,Horta-Guinardó,38,la Teixonera,83,Superfície_serveis,5978
2026,7,Horta-Guinardó,38,la Teixonera,84,Superfície_serveis,5982
2026,7,Horta-Guinardó,38,la Teixonera,85,Superfície_serveis,7343
2026,7,Horta-Guinardó,38,la Teixonera,86,Superfície_serveis,5341
2026,7,Horta-Guinardó,38,la Teixonera,87,Superfície_serveis,9924
2026,7,Horta-Guinardó,38,la Teixonera,88,Superfície_serveis,18158
2026,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,Superfície_serveis,9792
2026,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,Superfície_serveis,5959
2026,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,Superfície_serveis,5955
2026,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,Superfície_serveis,4821
2026,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,Superfície_serveis,8736
2026,7,Horta-Guinardó,40,Montbau,94,Superfície_serveis,7931
2026,7,Horta-Guinardó,40,Montbau,95,Superfície_serveis,6319
2026,7,Horta-Guinardó,40,Montbau,96,Superfície_serveis,4910
2026,7,Horta-Guinardó,40,Montbau,97,Superfície_serveis,2703
2026,7,Horta-Guinardó,41,la Vall d'Hebron,98,Superfície_serveis,20676
2026,7,Horta-Guinardó,41,la Vall d'Hebron,99,Superfície_serveis,0
2026,7,Horta-Guinardó,41,la Vall d'Hebron,100,Superfície_serveis,2917
2026,7,Horta-Guinardó,41,la Vall d'Hebron,101,Superfície_serveis,9769
2026,7,Horta-Guinardó,42,la Clota,102,Superfície_serveis,19467
2026,7,Horta-Guinardó,43,Horta,103,Superfície_serveis,4510
2026,7,Horta-Guinardó,43,Horta,104,Superfície_serveis,4396
2026,7,Horta-Guinardó,43,Horta,105,Superfície_serveis,5890
2026,7,Horta-Guinardó,43,Horta,106,Superfície_serveis,7089
2026,7,Horta-Guinardó,43,Horta,107,Superfície_serveis,8159
2026,7,Horta-Guinardó,43,Horta,108,Superfície_serveis,5227
2026,7,Horta-Guinardó,43,Horta,109,Superfície_serveis,9350
2026,7,Horta-Guinardó,43,Horta,110,Superfície_serveis,6141
2026,7,Horta-Guinardó,43,Horta,111,Superfície_serveis,4806
2026,7,Horta-Guinardó,43,Horta,112,Superfície_serveis,5070
2026,7,Horta-Guinardó,43,Horta,113,Superfície_serveis,4969
2026,7,Horta-Guinardó,43,Horta,114,Superfície_serveis,6464
2026,7,Horta-Guinardó,43,Horta,115,Superfície_serveis,7514
2026,7,Horta-Guinardó,43,Horta,116,Superfície_serveis,8072
2026,7,Horta-Guinardó,43,Horta,117,Superfície_serveis,8065
2026,7,Horta-Guinardó,43,Horta,118,Superfície_serveis,8479
2026,7,Horta-Guinardó,43,Horta,119,Superfície_serveis,8286
2026,7,Horta-Guinardó,43,Horta,120,Superfície_serveis,4883
2026,7,Horta-Guinardó,43,Horta,121,Superfície_serveis,8717
2026,7,Horta-Guinardó,43,Horta,122,Superfície_serveis,10655
2026,7,Horta-Guinardó,43,Horta,123,Superfície_serveis,9043
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,Superfície_serveis,7572
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,Superfície_serveis,12036
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,Superfície_serveis,6410
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,Superfície_serveis,7524
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,Superfície_serveis,7650
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,Superfície_serveis,10958
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,Superfície_serveis,6343
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,Superfície_serveis,10678
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,Superfície_serveis,9778
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,Superfície_serveis,10489
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,Superfície_serveis,9865
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,Superfície_serveis,4579
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,Superfície_serveis,5519
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,Superfície_serveis,10160
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,Superfície_serveis,5708
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,Superfície_serveis,6922
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,Superfície_serveis,9733
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,Superfície_serveis,4595
2026,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,Superfície_serveis,7263
2026,8,Nou Barris,45,Porta,20,Superfície_serveis,8184
2026,8,Nou Barris,45,Porta,21,Superfície_serveis,9850
2026,8,Nou Barris,45,Porta,22,Superfície_serveis,9162
2026,8,Nou Barris,45,Porta,23,Superfície_serveis,5959
2026,8,Nou Barris,45,Porta,24,Superfície_serveis,7021
2026,8,Nou Barris,45,Porta,25,Superfície_serveis,5649
2026,8,Nou Barris,45,Porta,26,Superfície_serveis,15137
2026,8,Nou Barris,45,Porta,27,Superfície_serveis,12329
2026,8,Nou Barris,45,Porta,28,Superfície_serveis,4324
2026,8,Nou Barris,45,Porta,29,Superfície_serveis,11815
2026,8,Nou Barris,45,Porta,30,Superfície_serveis,8089
2026,8,Nou Barris,45,Porta,31,Superfície_serveis,12112
2026,8,Nou Barris,45,Porta,32,Superfície_serveis,12876
2026,8,Nou Barris,45,Porta,33,Superfície_serveis,12184
2026,8,Nou Barris,45,Porta,34,Superfície_serveis,3284
2026,8,Nou Barris,45,Porta,35,Superfície_serveis,8414
2026,8,Nou Barris,45,Porta,36,Superfície_serveis,4503
2026,8,Nou Barris,45,Porta,37,Superfície_serveis,6631
2026,8,Nou Barris,46,el Turó de la Peira,38,Superfície_serveis,6664
2026,8,Nou Barris,46,el Turó de la Peira,39,Superfície_serveis,6877
2026,8,Nou Barris,46,el Turó de la Peira,40,Superfície_serveis,17258
2026,8,Nou Barris,46,el Turó de la Peira,41,Superfície_serveis,5894
2026,8,Nou Barris,46,el Turó de la Peira,42,Superfície_serveis,6721
2026,8,Nou Barris,46,el Turó de la Peira,43,Superfície_serveis,5324
2026,8,Nou Barris,46,el Turó de la Peira,44,Superfície_serveis,3567
2026,8,Nou Barris,46,el Turó de la Peira,45,Superfície_serveis,4556
2026,8,Nou Barris,46,el Turó de la Peira,46,Superfície_serveis,4047
2026,8,Nou Barris,46,el Turó de la Peira,47,Superfície_serveis,4086
2026,8,Nou Barris,47,Can Peguera,48,Superfície_serveis,0
2026,8,Nou Barris,47,Can Peguera,49,Superfície_serveis,10188
2026,8,Nou Barris,48,la Guineueta,50,Superfície_serveis,10379
2026,8,Nou Barris,48,la Guineueta,51,Superfície_serveis,21957
2026,8,Nou Barris,48,la Guineueta,52,Superfície_serveis,3167
2026,8,Nou Barris,48,la Guineueta,53,Superfície_serveis,9054
2026,8,Nou Barris,48,la Guineueta,54,Superfície_serveis,10349
2026,8,Nou Barris,48,la Guineueta,55,Superfície_serveis,13653
2026,8,Nou Barris,48,la Guineueta,56,Superfície_serveis,6731
2026,8,Nou Barris,48,la Guineueta,57,Superfície_serveis,10729
2026,8,Nou Barris,48,la Guineueta,58,Superfície_serveis,10150
2026,8,Nou Barris,48,la Guineueta,59,Superfície_serveis,5772
2026,8,Nou Barris,48,la Guineueta,215,Superfície_serveis,21661
